body,size
23628773332,695703
45401580138,695591
23643668556,695577
7101148517,695522
20342197736,695499
15679557890,695419
11250571075,695258
20727598295,695250
42120757686,695168
36713538229,695158
37235059811,695096
7122525117,694794
35447767410,694768
7911366770,694740
39671511921,694709
12403883960,694626
12019034460,694579
39646357574,694456
43804181339,694435
43364467949,694240
27354269081,694159
12878611320,694132
13691779790,694053
21559274089,693930
12015143460,693895
42127465991,693833
45353270424,693732
7918597020,693418
21588154140,693324
40848614416,693305
9164002581,693166
8770668274,693160
36800094558,693150
15326787714,693118
10805893461,693062
11205130420,692926
7133060181,692868
23997577790,692763
38013506319,692605
7105003526,692521
34216502639,692442
7536415997,692381
24435286396,692337
42983510925,692243
12839433931,692234
44603703239,692204
7140490731,691975
40060361436,691927
8357412090,691880
9171192216,691701
12467792677,691642
38034462429,691604
25635580440,691556
40528391553,691478
32567936285,691477
11204333886,691463
7529655589,691204
21948041120,691154
43779067527,691082
41706821269,691066
21972765912,690981
8742329717,690868
28511708438,690866
6320170267,690824
10822999273,690741
21994782301,690380
10812540218,690203
15358396240,690105
36693413143,690053
45805019270,690043
7144538492,690010
22302586851,689945
25255874407,689765
25672801717,689723
25535624333,689465
40099954642,689295
24418740497,689099
11653958123,689015
12000599542,688953
10433944912,688923
23643628320,688853
7144146675,688846
36807086877,688629
27314218752,688463
24834868307,688314
28995695731,688285
42861744654,688273
13242673828,688173
12036406263,688070
13239639744,688052
29805858434,687899
23208155030,687774
27307063131,687699
21562849947,687677
42126327861,687652
32242594637,687563
26929881812,687552
23258029344,687432
28974418956,687376
29363004523,687303
16493549740,687229
38858189228,687052
12853537014,686990
7090497615,686928
20335080318,686842
5877125920,686755
36817469001,686714
7144225212,686690
14119785615,686516
14048562337,686497
20331398098,686408
26512265518,686259
14138094405,686240
12867101244,686087
19943322938,686027
37235017421,685994
20360829894,685968
38887136637,685953
14105279046,685925
23533370206,685839
29779996385,685804
22766238695,685708
38433102832,685663
8332524206,685489
11268992484,685487
13684788114,685481
43797111281,685331
28574726358,685302
29381197438,685273
21981137493,685149
42509563960,685041
43797190388,684922
24007720549,684876
10412795963,684858
12008505748,684849
25248962119,684782
24036448937,684752
7133450780,684646
25262877854,684435
28549415577,684435
22423208667,684418
7129525357,684354
22804527227,684150
26105281737,684113
42162887214,684068
100393,684042
43386561417,684022
5481076058,683958
27717967059,683921
43390328453,683851
48281999883,683763
45005727604,683746
21474641817,683426
14509499626,683348
27725124192,683191
25697836983,683164
33410104491,683037
40044289708,682931
41291086725,682847
46241396630,682726
23997575447,682721
39260577957,682685
19037123762,682664
8788674614,682498
42921917443,682325
36400148537,682220
45409908611,682061
20320823595,682037
7108578054,681969
27368575614,681959
26040623409,681832
7101301365,681826
37201993516,681773
7522744730,681761
7558312866,681741
15733013968,681740
20342951507,681533
42533102961,681486
33830800724,681428
41690501308,681355
28952178496,681192
35971911876,681050
42545099710,681028
14473615412,680866
44181561741,680855
40042244764,680826
16946630099,680732
38850683495,680725
39260680905,680714
9195370329,680670
22391215406,680628
23176634133,680400
13677711002,680322
7964425204,680321
21544997263,680272
15719616134,680228
7926218903,680191
31814872662,680161
38438058460,680147
43793377087,680114
27725672500,679970
25259571207,679927
24496013010,679856
39279314839,679584
8788670855,679504
23996593541,679467
21560011440,679049
36366865753,678944
23232915130,678835
24054136289,678718
25191849420,678651
28585340121,678534
42947240094,678452
12867569227,678238
40491988673,678235
42572928424,678093
7097890381,678084
22811364132,677998
9185734954,677970
22372947596,677732
24435721872,677653
12067932303,677482
11205047574,677422
42543245273,677390
43364464996,677276
40898368445,677274
13257683526,677181
20689423363,677081
10755544132,676921
21530740890,676911
12464249142,676892
43357515472,676737
7108500305,676632
41748834506,676541
22354818646,676509
28124911275,676457
12072098842,676384
42953876945,676283
28182365046,676210
42522528664,676040
14866909848,675960
23617679179,675954
12432572100,675890
47055375758,675807
43343280452,675772
46622538728,675680
9613904983,675638
21977596526,675613
37173537626,675590
10801852403,675583
40492892558,675528
33028361226,675514
10387366454,675468
28985160164,675294
9153032886,675195
9977321686,675092
5916696906,675089
13317583048,674917
9191670185,674910
9202834985,674895
22386615693,674837
17798903933,674831
12463815809,674684
15687579345,674650
21162948770,674621
13702074702,674579
23625664788,674567
33003716161,674554
23622554447,674546
19851030159,674372
41749313686,674281
6301664384,674253
6295262652,674175
26526451418,674123
41338318582,674082
10816076443,674028
5074523843,673839
45431333248,673721
7137032096,673668
26063737907,673641
40389087800,673638
5499198572,673627
11682890508,673584
7115963478,673555
18227293988,673508
7960889153,673216
38020577999,672950
37588840502,672868
6309218544,672823
39660620715,672809
8310948127,672757
27757671181,672729
23586673400,672581
13284967156,672512
25701608255,672486
38811375779,672346
9566734932,672271
26105364173,672194
26551289458,672126
26893798956,671986
36363523075,671970
5088963495,671911
44987606512,671875
42968894956,671714
24068094753,671649
14123471534,671645
13291996597,671533
7537089932,671528
26907910856,671421
8342863701,671290
14908809236,671276
23250799110,671271
29257234114,671235
26134013622,671223
44181485555,671133
27754016994,670915
38406211421,670850
21569843268,670756
44588582015,670723
22394051934,670635
6705018239,670573
12439689858,670481
37594618472,670479
9143131118,670217
10830025951,670212
20760255673,670195
39261158913,669933
10798734189,669914
14905193960,669875
22263477260,669875
25269954164,669832
12903186055,669727
36780748821,669603
24049698550,669479
14485212189,669437
14034721528,669335
10858644836,669229
19812547712,669223
13661002727,669205
40860088055,669183
6726712591,669170
28142353300,669125
44595373280,669014
26108934445,668899
14127368968,668839
26501563229,668802
35851357442,668794
6705497965,668743
39223066293,668577
22821983370,668533
8382321392,668512
31018930250,668487
44183014411,668458
9970360584,668379
9599161810,668263
12899760036,668257
36382225988,668200
8290544299,668092
12892108086,668076
36749348222,667982
38839684409,667958
43774700415,667956
41752571983,667942
44178067974,667527
27321606966,667420
8339641456,667370
45822903784,667291
43793258545,667138
13306614736,667082
23657740284,666972
20709958172,666854
15737221331,666847
42950740833,666846
39260569957,666803
13291758461,666794
24842221600,666741
31400975163,666738
26104504807,666642
101739,666517
9175318900,666511
7543844877,666344
11589971212,666281
35936143277,666263
12881837270,666210
10012418942,666169
25690959260,666117
7897094322,666115
28985188624,666093
21152412901,666074
26133933386,666060
32197436278,666023
8775185613,665752
44591641129,665580
44591636808,665529
12878104802,665472
45741299740,665385
24057171019,665005
35511636809,664722
10387712250,664704
8347104688,664665
38800539791,664606
8785215531,664435
23154269876,664419
43793724911,664338
44560037779,664328
19380609865,664188
30220065768,664050
22684599928,664050
7568649037,664047
33873639896,663951
12467908233,663939
21577350697,663782
45808906719,663765
39654331509,663624
8778490069,663615
8785095670,663386
9563312528,663084
28178909435,663081
37624110979,663006
19939866977,662929
44572101919,662910
22765142523,662884
39651539919,662879
26104615126,662841
9963297679,662734
36773640538,662628
12400379061,662451
13295773543,662440
5891974708,662424
39656572903,662410
11612140412,662391
43775567698,662355
46151774533,662349
36400237720,662294
21997650102,662183
31323150663,662183
40460183802,662177
44995910135,662094
30536992018,661973
14060268195,661920
21520474118,661840
101100,661835
13638839829,661766
20371319508,661663
8336064556,661628
26481043661,661627
20335989268,661626
9620385914,661620
22818242677,661620
5499273283,661578
38427485207,661571
24424673933,661539
22361619329,661477
12015536125,661466
35954743605,661449
23568483116,661432
42569354389,661412
20212013468,661223
24466927419,661163
9188996852,661161
8322537829,661118
22380488125,661095
8803171014,661012
31755007047,660971
39660589414,660931
43365849639,660828
21144911227,660558
33920490910,660548
4554426729,660480
5884354335,660474
21574395685,660299
38855323889,660262
24000760941,660186
48238773836,660112
39247553403,660070
8374783821,660047
23250801026,659990
39254011016,659952
23671805616,659877
38786505911,659864
22372348013,659807
14087944656,659799
42944882873,659570
12036403371,659566
23171949903,659563
24482183913,659367
10398330950,659264
40067321440,659193
42544080807,658996
10801815195,658928
40898370421,658922
10836638849,658913
6719601419,658901
42950141044,658816
12432218622,658784
25284614699,658765
23635765916,658723
26915023976,658680
13620752634,658609
24849218931,658548
22351171559,658508
41697777931,658474
47835445748,658455
33406450615,658439
43771830721,658368
7907870395,658256
40466785610,658185
7119032169,658168
13724087537,658084
40882055478,658061
44614315873,657977
43793372147,657880
43365131091,657875
24816638408,657865
7954082832,657767
21167393696,657733
44158292255,657688
25605746989,657657
24421055924,657412
40425875771,657352
23589894282,657322
28153832951,657318
24863374370,657312
30997028943,657284
8314573078,657169
22355018505,657155
38041614919,657075
24449202749,657065
15697995931,657007
42882846638,656990
7929007833,656984
41312925891,656967
40431223465,656941
12482135294,656939
22401129272,656868
12443069009,656817
7525922253,656719
12818090506,656712
22409186531,656683
6715670077,656652
40074552400,656487
35975299485,656315
40031490573,656164
40485065750,656162
8353670421,655828
22320075307,655809
13267355768,655779
39679568677,655754
24863372346,655729
43279450724,655698
7123006374,655401
21970523518,655344
16929140007,655268
23610763979,655190
45406343932,655175
46217103429,655115
40099921249,654916
12892178294,654875
36807132997,654793
25690996364,654785
5884354316,654690
41312926147,654601
21061218099,654541
42893822526,654526
7979316289,654509
33796127809,654435
25704958406,654401
28992111416,654393
44197095261,654377
39297473302,654341
39704255712,654290
13306738970,654238
37213467833,654177
12896305410,654085
37231241591,654008
43363994440,653990
44175313792,653971
44179395605,653964
37576823660,653956
42939574135,653929
5503007556,653896
42534605204,653833
45390930697,653790
14881104445,653764
42465351962,653616
19929222766,653592
23989245551,653570
31390170227,653553
36375275713,653551
36773639024,653392
29402658072,653109
21563474458,653013
26494015785,652998
44617823606,652971
40459640128,652940
12478243840,652932
24453488136,652888
10423011413,652674
31775604711,652560
12396605401,652547
21563514283,652448
22822992870,652343
8777897612,652049
9577900013,651898
37187566930,651889
38023375036,651845
24750602548,651803
33424135197,651751
39989179003,651737
37217520820,651637
28538801591,651563
39254081198,651444
13242629412,651341
44588068107,651154
24492407944,651055
10794574441,651020
19373701447,650886
12478322738,650825
12846425345,650616
42166185343,650556
102691,650545
40097114612,650508
45408742333,650335
13681283409,650315
12086094080,650312
23228832909,650296
16128986861,650236
27328445875,650208
22009046352,650207
36400277774,650061
26469962313,650007
40467022834,650006
5898613223,649957
43314713284,649948
23203673518,649838
24017973058,649778
12850043220,649550
9609381276,649479
42497219875,649432
42953567410,649212
21991514700,649147
39685990732,649085
