new_body,orig_body,size
56174,40026638854,21835097
56175,56064624988,21834716
56176,52357481976,21833232
56177,23533571463,21831771
56178,56053981958,21831427
56179,30987998637,21831362
56180,841369745524,21828214
56181,35960591110,21825415
56182,14134763038,21817051
56183,44337239,21815180
56184,36329759101,21814313
56185,16206218522,21813746
56186,10804595758,21809547
56187,56064626503,21809269
56188,27293145402,21809019
56189,55657852333,21806986
56190,49913519310,21806319
56191,25313469815,21806141
56192,35993381771,21804742
56193,39551635357,21804648
56194,841369749182,21803187
56195,23576497166,21802209
56196,16627471138,21801293
56197,5895315281,21799561
56198,841369731489,21799367
56199,42969287394,21797632
56200,841369730774,21797552
56201,32220708777,21795888
56202,835916240100,21793814
56203,39946964321,21793653
56204,41645651115,21791691
56205,27180658870,21790667
56206,56457253877,21789679
56207,42969283194,21789666
56208,34216267305,21789415
56209,60242892017,21785522
56210,16066327930,21782773
56211,23967788892,21779636
56212,37552059948,21779578
56213,45730928999,21779445
56214,57292466865,21778819
56215,17826764767,21776327
56216,19547116371,21776237
56217,56050360655,21775461
56218,33378503387,21773398
56219,14802876568,21771659
56220,12014553274,21771144
56221,42854905557,21769012
56222,21864082166,21766264
56223,5464096890,21766153
56224,44592979757,21765859
56225,49437554280,21763351
56226,39301057187,21758494
56227,15245387141,21757278
56228,34617668340,21756412
56229,6702580962,21753797
56230,841369745138,21753659
56231,21909876154,21752418
56232,17724889140,21751539
56233,34690535923,21749432
56234,16486832185,21748557
56235,37496715846,21748303
56236,36304831894,21747246
56237,841369734888,21745380
56238,841369732268,21745228
56239,24835379744,21745095
56240,2138489168,21744963
56241,47426785266,21742999
56242,62234095965,21740486
56243,32137032003,21738206
56244,37624455837,21735591
56245,39637586678,21730036
56246,7547074840,21728767
56247,5862967622,21728613
56248,40009778834,21727796
56249,25193228157,21721882
56250,841369745220,21719729
56251,23661431877,21716247
56252,841369749122,21715166
56253,22720372407,21714426
56254,40903013289,21712914
56255,38744368055,21712097
56256,37641520831,21712056
56257,55640357579,21710492
56258,8799670544,21709355
56259,841369738204,21709116
56260,45805722925,21708351
56261,841369737626,21706848
56262,836415569726,21704764
56263,23554327929,21704431
56264,39193513599,21702945
56265,9531324193,21701689
56266,2527660393,21700444
56267,32129751630,21699364
56268,15316330897,21699348
56269,8371206630,21698728
56270,4154886566,21697268
56271,26097697777,21695011
56272,40789142535,21693914
56273,25306231268,21693531
56274,715160033285,21688366
56275,48650377453,21685951
56276,26781379537,21684395
56277,35879546409,21684250
56278,7162067501,21683416
56279,62251983186,21680836
56280,17268777303,21680829
56281,19931732371,21678603
56282,56874642535,21678173
56283,55654279936,21678131
56284,841369753396,21677176
56285,12329979383,21674712
56286,13758360573,21674692
56287,841369740380,21672376
56288,15026294157,21669972
56289,4982830499,21668716
56290,39272057603,21666324
56291,841369741650,21661337
56292,40902106655,21660968
56293,17823937269,21660882
56294,45803285353,21659180
56295,841369747816,21658813
56296,30244638326,21657366
56297,56471483944,21656313
56298,841369732745,21655874
56299,42948382955,21655191
56300,59792878843,21652295
56301,38429800078,21651225
56302,55654513141,21650918
56303,56050401346,21650100
56304,12521988341,21649002
56305,49498288175,21648647
56306,39637036377,21647080
56307,56457253168,21646628
56308,15261736522,21645458
56309,5825071162,21643719
56310,13291759949,21643559
56311,2612749594,21642439
56312,22755466788,21642156
56313,37531695666,21641454
56314,35157410321,21640260
56315,8269480188,21631762
56316,21856543531,21631394
56317,9981921370,21630560
56318,55658003949,21629380
56319,34729760427,21629081
56320,841369746541,21628535
56321,7505718051,21628454
56322,42987250463,21627710
56323,32246684487,21623044
56324,56050361623,21622961
56325,841369736285,21622296
56326,841369735817,21620361
56327,43258659477,21619104
56328,10426868383,21617156
56329,42884506980,21615758
56330,19083772642,21615639
56331,18690084280,21611188
56332,40828086697,21605411
56333,21470748394,21604172
56334,6729665643,21603461
56335,42541673600,21603135
56336,28538243572,21601992
56337,36813664023,21601619
56338,37648832866,21598285
56339,38334060213,21597534
56340,21534117553,21595540
56341,31729420244,21594913
56342,7921853431,21594809
56343,56053975582,21592868
56344,9885500566,21591643
56345,49459843517,21591308
56346,4700290484,21591254
56347,30569145495,21589352
56348,37159314604,21588701
56349,28893611805,21587273
56350,40902099963,21586810
56351,7907909702,21585644
56352,56457213438,21583602
56353,37906208199,21583181
56354,33407039143,21580916
56355,5881599957,21577200
56356,18654553096,21572971
56357,32628272510,21572761
56358,11618067947,21570911
56359,40814727383,21570650
56360,44211468116,21570215
56361,36774816172,21569318
56362,14879842625,21568253
56363,17767101660,21568209
56364,868899283,21566703
56365,841369752796,21565996
56366,35140634516,21565731
56367,42173616448,21564711
56368,58158574024,21564381
56369,841369753294,21563713
56370,36228618238,21563498
56371,841369736857,21563331
56372,47829669463,21562649
56373,841369734451,21562190
56374,23176754380,21561507
56375,37556976189,21559355
56376,45381262281,21557639
56377,24304594145,21556474
56378,60599832790,21553966
56379,56478634822,21553556
56380,9991710592,21550064
56381,13684980135,21549298
56382,12546520136,21548901
56383,15259851407,21547404
56384,26027585144,21545689
56385,841369737219,21545678
56386,15329152776,21544884
56387,8785487529,21540643
56388,1363305233,21540358
56389,13253520454,21539742
56390,43261579792,21538316
56391,3376267678,21536246
56392,21467643618,21535724
56393,22361735149,21533298
56394,11102390110,21525745
56395,13996906895,21524813
56396,34581143999,21524342
56397,31443589247,21524253
56398,35954352236,21523328
56399,2496088703,21523186
56400,37578267863,21521986
56401,34176765088,21518793
56402,42495730910,21515984
56403,14077253593,21515560
56404,6708554062,21513757
56405,44582758085,21513069
56406,24082286457,21509661
56407,841369737609,21509154
56408,42447975572,21507700
56409,33046168860,21507205
56410,16230980940,21505903
56411,872400735,21502420
56412,47041354495,21502064
56413,841369736811,21501957
56414,23565290516,21501698
56415,21517763915,21501244
56416,37934581708,21500507
56417,10008805408,21497627
56418,14205625547,21494397
56419,60617597169,21491048
56420,36271466824,21490767
56421,1689647299,21489695
56422,31005089703,21489135
56423,30127585539,21485986
56424,31312458309,21485069
56425,58569677268,21483576
56426,21838453507,21483141
56427,43683755553,21481021
56428,28840158960,21480546
56429,38413642502,21479652
56430,46646908923,21479376
56431,37569513747,21477621
56432,18566197363,21477618
56433,36364188874,21476789
56434,5888314410,21475081
56435,29328571923,21473879
56436,41319814025,21470639
56437,20709666648,21466438
56438,33517214965,21465711
56439,33862750666,21465364
56440,11208426805,21464776
56441,51503870727,21463325
56442,55657849567,21463137
56443,56050359667,21462391
56444,5077680932,21459223
56445,13670395878,21458995
56446,10738088026,21458835
56447,41724391042,21458517
56448,51335353,21456038
56449,978341467,21455613
56450,3811270592,21452917
56451,21835752292,21450833
56452,17735231169,21449097
56453,20317402027,21448898
56454,9135355729,21446815
56455,7070364351,21446388
56456,55657854426,21446134
56457,841369747879,21444473
56458,15297426264,21443900
56459,55251159423,21443727
56460,2601350298,21443330
56461,841369734315,21442565
56462,12797567258,21441760
56463,841369731831,21440115
56464,21155681495,21438787
56465,23903983770,21438028
56466,21559777086,21437032
56467,53991586891,21436277
56468,29738140502,21434109
56469,28053715029,21431016
56470,28453697137,21430269
56471,32128772218,21429826
56472,14195018277,21428903
56473,40864333602,21428003
56474,42522538262,21427560
56475,29744739566,21426708
56476,44962684070,21425297
56477,841369741200,21424940
56478,44945943653,21421388
56479,7157977894,21419816
56480,35568867999,21418916
56481,18156000290,21418721
56482,16596610344,21418131
56483,39205930827,21417625
56484,45395172028,21417600
56485,47874790,21417207
56486,55251110858,21416451
56487,841369739947,21416353
56488,20186346064,21415327
56489,23589425842,21414532
56490,150659941,21412717
56491,49082391697,21410372
56492,10784352691,21409821
56493,27212606531,21409548
56494,56053939043,21409093
56495,27226177012,21406649
56496,43363721302,21405693
56497,16542879109,21404839
56498,14526954126,21401919
56499,38852103880,21400801
56500,40369266743,21400147
56501,40928286893,21397191
56502,55654434749,21396950
56503,841369750422,21396918
56504,49088140211,21396533
56505,5466967511,21396485
56506,36363297003,21395506
56507,11307905294,21395313
56508,23101951685,21394227
56509,33810944393,21390116
56510,9135355892,21388237
56511,11715153304,21386627
56512,37153059714,21386482
56513,8806715916,21383843
56514,45398747320,21379409
56515,7062237485,21378994
56516,28535451826,21376884
56517,5081260395,21374794
56518,841369753328,21374068
56519,44521638549,21373566
56520,23615641906,21371013
56521,17023551180,21370939
56522,26017436654,21370778
56523,12054722730,21370241
56524,48246903128,21369832
56525,33859810529,21366915
56526,47009207842,21366864
56527,12860572205,21366464
56528,47810364381,21362980
56529,42562582598,21362786
56530,841369753774,21361527
56531,11679590118,21361308
56532,4667829874,21359953
56533,47447221344,21359429
56534,841369736683,21358234
56535,841369744491,21356225
56536,41331446122,21355557
56537,55650974688,21353419
56538,20597571125,21352315
56539,36784724627,21352230
56540,12039788986,21352052
56541,5428836045,21351735
56542,55658009215,21349902
56543,41649429697,21349200
56544,841369731934,21346343
56545,16117583310,21345604
56546,14809758376,21344637
56547,841369745356,21344114
56548,20777948417,21343004
56549,41349022180,21341955
56550,55643897265,21341425
56551,841369743408,21341310
56552,12786834929,21340393
56553,40789723536,21340053
56554,53174654589,21339938
56555,41694088842,21339500
56556,22419564604,21338715
56557,8799241869,21338714
56558,18202342080,21338292
56559,24436347232,21337200
56560,841369730972,21336095
56561,38786771309,21335352
56562,37517424526,21331772
56563,31369177686,21329301
56564,18608999648,21326635
56565,30619345054,21326607
56566,25663439330,21326538
56567,26497045980,21325843
56568,57295692109,21324991
56569,56057476358,21324884
56570,6702462354,21323125
56571,15238313663,21322434
56572,14883381689,21320107
56573,42155458433,21319511
56574,49034634884,21317524
56575,50733552550,21317268
56576,6340845470,21316413
56577,32125109768,21305239
56578,26537057147,21305225
56579,8261020746,21304643
56580,31718295566,21304113
56581,27646906297,21303668
56582,841369732649,21303386
56583,61445580120,21300758
56584,58191001834,21298696
56585,841369732266,21297280
56586,2499317461,21296712
56587,841369730077,21296308
56588,17863404414,21292327
56589,44582682423,21289107
56590,41268167504,21288793
56591,55230004278,21288401
56592,55654507370,21287091
56593,41668026379,21286052
56594,16079270151,21285912
56595,40479377798,21284111
56596,6267464105,21283566
56597,7890213560,21282934
56598,1795546211,21282453
56599,22423146633,21281910
56600,841369745832,21278543
56601,3443760783,21275607
56602,9191988850,21275572
56603,6206852010,21270627
56604,25631330872,21270505
56605,44096223150,21269487
56606,841369733302,21268716
56607,841369745590,21267567
56608,16613349243,21263738
56609,41687913463,21262408
56610,8375050264,21262193
56611,55251155836,21262153
56612,31029375718,21261829
56613,60606904367,21256855
56614,46245332678,21256600
56615,23208823824,21256313
56616,21919597266,21256123
56617,44946104030,21256114
56618,44924606033,21256085
56619,56054137317,21255611
56620,32985720834,21255538
56621,50709104760,21255120
56622,841369730449,21254201
56623,15419037095,21253689
56624,17335558472,21253082
56625,841369730718,21253037
56626,12946140313,21251291
56627,16217151719,21249863
56628,841369743673,21248661
56629,143513098,21247330
56630,841369734910,21246794
56631,2509807771,21246314
56632,29716164106,21244672
56633,43703682191,21243969
56634,14575652012,21242170
56635,25741381649,21241642
56636,841369748952,21241529
56637,841369751649,21241105
56638,55654398177,21239112
56639,55247500701,21237714
56640,841369743281,21236369
56641,42549925639,21236268
56642,44586018265,21235168
56643,26052292224,21234509
56644,39141469203,21234012
56645,28094319644,21232059
56646,43376257815,21232000
56647,38822424512,21228962
56648,36778877990,21228936
56649,28072315425,21227912
56650,36825005359,21227381
56651,841369753598,21226873
56652,47835435,21226766
56653,56475255807,21226077
56654,39223472079,21219577
56655,41258927857,21218422
56656,55657888507,21217545
56657,17016520170,21212219
56658,15293735545,21210670
56659,5046538513,21209313
56660,14805942112,21209030
56661,41302598029,21207466
56662,4154688511,21207094
56663,26876426990,21206261
56664,956521647,21204582
56665,42972944452,21204199
56666,28446224571,21203197
56667,16482701912,21200513
56668,8354611614,21199926
56669,841369731786,21199748
56670,12372035687,21199010
56671,28072942319,21198433
56672,56053980672,21198409
56673,841369735023,21197409
56674,20622759014,21196324
56675,22829681563,21191557
56676,28563985905,21191444
